Commit Sha;Date;Author;Referenced Ticket;Version;Committed Files
629d18f2c6;2016-06-27;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-881] Fix provided;34;29
835588b5fe;2016-06-30;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-879] Fixed on Chromium as well: it seems that autocomplete fields have issues with Chrom(ium) and z-index management;34;0
4f6818b103;2016-06-30;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-884] Besides the reported failure, all IT cases were verified with application/xml;34;11
a0fa197bc9;2016-06-30;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-884] Fixing unit test execution with JDK 1.7;34;0
6f5bd3724d;2016-06-30;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-883] Fix provided;34;1
2119e3923f;2016-07-01;AUTHOR=fmartelli;MES=[SYNCOPE-887] in case of template let's use AjaxTextFieldPanel instead PasswordFieldPanel;34;2
9932efacf7;2016-07-01;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Initial changes;34;0
c54adf5ce2;2016-07-01;AUTHOR=fmartelli;MES=[SYNCOPE-886] fix including integration test improving;34;13
c95b6ff57a;2016-07-05;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Finalizing getting started, moving on reference guide;34;0
8cad5aad76;2016-07-06;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-892] Using shared CookieUtils instance;34;1
a9bd3ce15a;2016-07-06;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-893] Fixing by removing NotNull constraint on realm at JPA level, as it is already enforced at DataBinder level;34;4
0656bc07fc;2016-07-06;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-894] Enhancement provided;34;5
f8212ae2b2;2016-07-07;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-898] Missing parts on core now fixed;34;3
46e642eaf3;2016-07-08;AUTHOR=fmartelli;MES=[SYNCOPE-898] provides the possibility to specify the destination realm;34;14
49b4f39c8a;2016-07-08;AUTHOR=fmartelli;MES=[SYNCOPE-896] fix for drop down null valid flag + destination realm management improvement;34;9
3f12069935;2016-07-08;AUTHOR=fmartelli;MES=[SYNCOPE-890] provides title on the checkbox;34;1
b1f7576868;2016-07-11;AUTHOR=fmartelli;MES=[SYNCOPE-900] fix inspired by TemplateContentModal;34;3
5d95efacd8;2016-07-11;AUTHOR=fmartelli;MES=[SYNCOPE-891] fixes;34;1
0414964f00;2016-07-13;AUTHOR=fmartelli;MES=[SYNCOPE-885] leverage on ICondition wizard mechanism;34;9
5b4cf31e55;2016-07-18;AUTHOR=fmartelli;MES=[SYNCOPE-888] improves mapped internal attribute evaluation;34;2
03c47ef418;2016-07-18;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-899] Description provided;34;0
31dfc1c516;2016-07-18;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-902] Feature provided;34;15
a4c9cfbecc;2016-07-18;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-906] Feature provided;34;8
c1c7cede8c;2016-07-18;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-901] Removing maven-source-plugin override from root pom.xml;34;1
6fee50d752;2016-07-20;AUTHOR=Tushar;MES=[SYNCOPE-809] GSoC Project (Eclipse Plugin for Apache Syncope) - This closes #28;34;38
aeb3aac81c;2016-07-25;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-907] Fix;34;1
8efa3701eb;2016-07-25;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Moving CLI setp to getting started; added eclipse plugin;34;0
1f62e6fb91;2016-07-27;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-809] Adjusting LICENSE / NOTICE, release process and downloads;34;1
b6bd80bee8;2016-07-27;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-809] Restoring build: need some adjustment to work with the site profile;34;0
1b325bb8e8;2016-07-27;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-809] Fixing -Psite build problems;34;0
377ce234bc;2016-07-27;AUTHOR=Colm O hEigeartaigh;MES=SYNCOPE-909 - Consolidate "Create" functionality;34;4
31dc4a2806;2016-07-27;AUTHOR=Colm O hEigeartaigh;MES=SYNCOPE-909 - Consolidate update functionality;34;4
012f97bcab;2016-07-27;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Introduction completed - at last;34;0
9c9443ab39;2016-07-28;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] New index for architecture;34;0
550145f8ef;2016-07-29;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Architecture: done;34;0
891122c2f3;2016-07-29;AUTHOR=Colm O hEigeartaigh;MES=SYNCOPE-910 - Introduce new Camel propagation component - part II;34;15
575f02b4ad;2016-07-29;AUTHOR=Colm O hEigeartaigh;MES=SYNCOPE-910 - Switching to use AnyTypeKind as per Francesco's comments;34;12
924ce3e036;2016-07-30;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Adjusting image refs;34;0
302c90a30f;2016-07-30;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Adding SNAPSHOT docs;34;0
c533ba9f88;2016-08-01;AUTHOR=fmartelli;MES=[SYNCOPE-908] directory panel cast fixed;34;1
aa5da972be;2016-08-01;AUTHOR=giacomolm;MES=[SYNCOPE-911] Enduser now allows empty value in non required enum field;34;0
51275d6192;2016-08-01;AUTHOR=giacomolm;MES=[SYNCOPE-911] Allowing empty values when field is not required;34;0
873a1b93aa;2016-08-01;AUTHOR=giacomolm;MES=[SYNCOPE-912] Enduser now doesn't read user in success page;34;0
ecae3c1fbd;2016-08-01;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Unique anchors;34;0
5c90dd82c8;2016-08-01;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Concepts: Provisioning;34;0
277c8bcb6a;2016-08-02;AUTHOR=giacomolm;MES=[SYNCOPE-913] Add and remove buttons now are on the same line of multivalue input;34;0
c633d95d16;2016-08-02;AUTHOR=giacomolm;MES=[SYNCOPE-913] Virtual attributes now have add and remove buttons inline;34;0
be7dd3da80;2016-08-02;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Users, groups and any objects;34;0
bfd44914e9;2016-08-03;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Buildbot URLs for SNAPSHOT docs;34;0
343b3d400f;2016-08-03;AUTHOR=Matteo Di Carlo;MES=SYNCOPE-872 shows type extensions on user form;34;10
acb803e047;2016-08-03;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] External resources and mapping;34;0
7bd465636f;2016-08-04;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-809] Fixing javadoc errors;34;1
f2bf3ec60d;2016-08-04;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Adding version to HTML title tag;34;0
ef7fc47445;2016-08-04;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-916] Restoring table filter;34;3
0c47ba1925;2016-08-04;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-917] Removing chapter for the moment;34;0
0e3ad3cf67;2016-08-04;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Realms and entitlements;34;0
9cc78981f9;2016-08-05;AUTHOR=Matteo Di Carlo;MES=[SYNCOPE-872] shows type extensions in user form grouped in distinct accordions;34;0
9604886626;2016-08-05;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Roles;34;0
315dd729a7;2016-08-05;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Policies;34;4
452b016906;2016-08-05;AUTHOR=Matteo Di Carlo;MES=[SYNCOPE-914] - The spinner is now always on top of every other element;34;0
62e9636ae4;2016-08-08;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Workflow and approval;34;0
729de516b9;2016-08-08;AUTHOR=Matteo Di Carlo;MES=SYNCOPE-918 fixes redirection to home page after user update;34;0
3f279cd7b8;2016-08-09;AUTHOR=fmartelli;MES=[SYNCOPE-905] provides role entitlement evaluation compliants with core side;34;42
6f7040e306;2016-08-10;AUTHOR=securny;MES=[SYNCOPE-828] Russian translation for admin console: update - this closes #33;34;0
0910230d04;2016-08-10;AUTHOR=fmartelli;MES=[SYNCOPE-915] provides reload of topology node panel;34;4
9aea42ba0b;2016-08-11;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Backporting some grammar fixes from 15c34e7644fb797dff42ab7e9e153d2264da9cd2 to getting started;34;0
3c4bbf0690;2016-08-12;AUTHOR=fmartelli;MES=[SYNCOPE-919] changes (test) user workflow to permit to remove users in create/update approval status;34;0
577d057744;2016-08-12;AUTHOR=fmartelli;MES=SYNCOPE-921 provides table reload as usual;34;1
660aa70ade;2016-08-12;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Notifications;34;0
4545e3f26c;2016-08-12;AUTHOR=fmartelli;MES=[SYNCOPE-920] provides recipient provider extension class name selection feature;34;1
7b6bc61e30;2016-08-16;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Tasks;34;0
04941418ad;2016-08-17;AUTHOR=Tushar;MES=[SYNCOPE-809] Added Tests for Eclipse Plugin - This closes #34;34;1
d132b940ec;2016-08-18;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Reports;34;0
e4e7268ae5;2016-08-18;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Audit;34;0
607e239c89;2016-08-18;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Domains - Concepts completed;34;0
5c304ad72d;2016-08-22;AUTHOR=Tushar;MES=[SYNCOPE-809] Fixing HTMLEditor Resource Bundle location;34;1
85807bc5f8;2016-08-23;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-923] Fix provided;34;2
39f7f7ebff;2016-08-24;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-925] Extending CXF's Swagger2Feature on purpose;34;3
dcfbf6f0ef;2016-08-24;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Extensions;34;0
c4587cfdff;2016-08-24;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Working with admin console;34;0
09b250fa49;2016-08-25;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] generalizing protocol,host,port where applicable;34;0
2c4d363c26;2016-08-25;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Password Reset;34;0
d18bdbd582;2016-08-25;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Reviwing CLI;34;56
270488da6c;2016-08-25;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] RESTful services;34;0
98703d1c7d;2016-08-26;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Customization and Enduser;34;0
88602c0bbd;2016-08-26;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-700] Finalizing reference guide content;34;0
451f89bf76;2016-08-29;AUTHOR=Matteo Di Carlo;MES=[SYNCOPE-854] show file preview for binary attributes;34;0
a99618d944;2016-08-29;AUTHOR=giacomolm;MES=[SYNCOPE-853] Using protractor and phantomjs;34;0
a751ff34bc;2016-08-29;AUTHOR=Adrian Gonzalez;MES=[SYNCOPE-926] Restrict startup classpath scan - This closes #36;34;2
8150cf84b2;2016-08-31;AUTHOR=giacomolm;MES=[SYNCOPE-927] Captcha check improved;34;1
c9c25c669c;2016-09-01;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-854] Taking care of licensing...;34;0
9a7332af59;2016-09-01;AUTHOR=fmartelli;MES=[SYNCOPE-928] check existing password before store the new one;34;1
b69e4cf5ed;2016-09-05;AUTHOR=fmartelli;MES=[SYNCOPE-930] remove useless and invalid events;35;2
f17be3cf91;2016-09-05;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-880] Cleanup, finalize, rework - This closes #26;35;7
7e66e3d5ab;2016-09-05;AUTHOR=Colm O hEigeartaigh;MES=SYNCOPE-929 - Braces are ignored for FIQL strings. Tests added.;35;3
a634f7c75a;2016-09-05;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-738] Ensuring initialization works with JBoss / Wildfly too;35;1
35e35661e5;2016-09-05;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-738] Removing comment;35;1
b1189529c5;2016-09-06;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-926] Adding admonition to the customization chapter about the Java package;35;0
b6e1de43c4;2016-09-06;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-853] Fixing the skipTests profile;35;0
aa90d84081;2016-09-06;AUTHOR=Colm O hEigeartaigh;MES=SYNCOPE-931 - Restart Camel Context after update;35;1
ac5be5889c;2016-09-06;AUTHOR=Matteo Di Carlo;MES=[SYNCOPE-853] add angularjs tests for edit-user in enduser component;35;0
de5e9f1aff;2016-09-06;AUTHOR=Matteo Di Carlo;MES=[SYNCOPE-853] add test for group with type extensions in edit user test for enduser;35;0
ef5784b1ed;2016-09-07;AUTHOR=Matteo Di Carlo;MES=[SYNCOPE-853] making all tests work togheter;35;0
bbee3af767;2016-09-07;AUTHOR=fmartelli;MES=[SYNCOPE-935] provides fix for all attributes referring to JPA entities + hides realm, type and udynMembershipCond attributes among the available ones to be used to create search queries;35;2
1e5f620cfe;2016-09-07;AUTHOR=Matteo Di Carlo;MES=[SYNCOPE-853] fix jasmine timeout error;35;0
7a7d415cdb;2016-09-07;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-931] Refusing invalid route definition updates, restoring original route content on error;35;4
a29cc80615;2016-09-07;AUTHOR=Colm O hEigeartaigh;MES=SYNCOPE-931 - Added a test;35;1
f6ba895c23;2016-09-07;AUTHOR=fmartelli;MES=[SYNCOPE-934] provides css rule for fieldset.input-group;35;0
a9c4d58380;2016-09-08;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-936] Init token values from resource before proceeding;35;1
e83cac047a;2016-09-08;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-753] Migration chapter in the reference guide;35;0
1424679293;2016-09-08;AUTHOR=fmartelli;MES=[SYNCOPE-932] fixes;35;11
35ae16a9cd;2016-09-08;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-933] Removing status from JobTO;35;5
144da88e87;2016-09-12;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-937] Bad call from REST to Logic;36;2
1c1db2405b;2016-09-16;AUTHOR=fmartelli;MES=[SYNCOPE-944] fixes assignable groups collection used to verify group assignment validity;36;2
fc7ddd9bcb;2016-09-19;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-944] Clean up;36;2
228bf3ed54;2016-09-19;AUTHOR=fmartelli;MES=[SYNCOPE-947] improves template management for realms + fixes some minor l&f issues;36;4
84cb7fb4f4;2016-09-20;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-948] Improvement provided;36;18
a9aafe2dcb;2016-09-22;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-949] Remove management of WebApplicationException and BadRequestException;36;1
a247cc51f7;2016-09-23;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-950] Removing readonly property from AttrTO (was useless even before SYNCOPE-948);36;0
e821d5fd4d;2016-09-23;AUTHOR=Matteo Di Carlo;MES=[SYNCOPE-937] adds password reset test;36;0
8e7db68e14;2016-09-23;AUTHOR=Matteo Di Carlo;MES=[SYNCOPE-937] updates protractor configuration file;36;0
f8c0d71622;2016-09-23;AUTHOR=Matteo Di Carlo;MES=[SYNCOPE-937] updates protractor configuration file;36;0
4371ae7874;2016-09-27;AUTHOR=Matteo Di Carlo;MES=[SYNCOPE-973] updates tests;36;0
55b9e83d76;2016-09-29;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-952] Realm management now working for enduser;36;11
8f59258cc3;2016-09-29;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-953] Fix provided - besides listing, now also searching for Groups does not require special entitlements any more, removing StandardEntitlements.GROUP_SEARCH;36;8
7b9f9758fa;2016-09-30;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-940] Enable link to Realms only if required entitlements are owned;36;1
74d8abec6c;2016-09-30;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-946] Combining jQuery and AdminLTE to provide the new EncryptedFieldPanel;36;3
8d55cbe430;2016-10-03;AUTHOR=Matteo Di Carlo;MES=[SYNCOPE-942] fixes bug in changing security answer in enduser;36;0
cca8951728;2016-10-03;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-946] i18n handling of confirmation message;36;0
b244c6144d;2016-10-03;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-946] Same fix for enduser;36;1
ba07ea78a9;2016-10-03;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-946] i18n handling of confirmation message;36;0
a6ad0608dd;2016-10-05;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-949] Remove management of javax.ws.rs.NotFoundException;36;1
0e621242be;2016-10-05;AUTHOR=Matteo Di Carlo;MES=[SYNCOPE-941] adds dynamic configuration screens to enduser;36;0
e2a17b0f9b;2016-10-07;AUTHOR=Matteo Di Carlo;MES=Revert "[SYNCOPE-941] adds dynamic configuration screens to enduser";36;0
d7199f2c72;2016-10-11;AUTHOR=Matteo Di Carlo;MES=[SYNCOPE-958] adds enduser improvements;37;0
1d8b5081f7;2016-10-12;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-959] Optional 'domain' property added to enduser.properties - when not found, take 'Master';37;2
94cb160764;2016-10-13;AUTHOR=Matteo Di Carlo;MES=[SYNCOPE-960] turns the breadcrumb navigable once arrived in the last page in self creation;37;0
220661554c;2016-10-28;AUTHOR=fmartelli;MES=[SYNCOPE-962] Fixes;38;1
2d2afac918;2016-10-28;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-962] Initial changes;38;4
31699b0c3d;2016-11-08;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-965] Fixed the saving behavior for cron expression;38;3
047c00d4b7;2016-11-10;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-966] Fix;38;1
86b836b2a5;2016-11-17;AUTHOR=Matteo Di Carlo;MES=[SYNCOPE-967] enduser tests updated;38;0
6a59c3311e;2016-11-18;AUTHOR=Matteo Di Carlo;MES=[SYNCOPE-970] restore default language settings on logout and page refresh;38;0
70703b6961;2016-11-23;AUTHOR=gonzalad;MES=SYNCOPE-971: Case insensitive search - This closes #40;38;14
fba91e1455;2016-11-25;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-974] Moving validity checks in the NotificationDataBinderImpl before the NotificationManager gets involved and pollutes the error reporting;38;7
d4b49cd95f;2016-11-26;AUTHOR=gonzalad;MES=SYNCOPE-975: ilike triggers search validation - This closes #42;38;1
16b3f89a6d;2016-11-28;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-976] Checking for duplicates before insertion;38;2
5e98a43826;2016-11-28;AUTHOR=Matteo Di Carlo;MES=[SYNCOPE-972] makes Syncope Enduser template responsive;38;0
e7e8e92da2;2016-11-30;AUTHOR=Matteo Di Carlo;MES=[SYNCOPE-977] add responsive css for captcha buttons;38;0
5af8e4a4ee;2016-12-01;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-978] REST resource provided, consolidated wssample into syncope-fit-build-tools;38;8
db06951074;2016-12-01;AUTHOR=Matteo Di Carlo;MES=[SYNCOPE-979]-adding resource column in user propagation tasks table;38;2
f1d294d6fe;2016-12-07;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-980] Fix parenthesis for some subqueries, including memberships;38;4
367bf61604;2016-12-12;AUTHOR=Colm O hEigeartaigh;MES=SYNCOPE-981 - Oracle/SQLServer configuration does not work;38;2
18ac4512cb;2016-12-20;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-982] Mail body (both as TEXT and HTML) now accessible;38;20
941dc06a30;2016-12-22;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-983] Improving search performance by skipping unnecessary checks for mandatory schemas;38;10
69a2e6c595;2016-12-23;AUTHOR=Matteo Di Carlo;MES=[SYNCOPE-773] allow edit and view in job dashboard widget;38;7
b683f9529e;2016-12-27;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-984] Use path instead of URL for xml-maven-plugin;38;0
aef68d91f4;2016-12-27;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-985] Paths now working on Windows;38;6
61f35589be;2016-12-27;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-962] Set resetPassword to false following WICKET-6211;38;1
0aba812830;2016-12-29;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-987] Enabling AppVeyor;38;0
c47be3b59c;2016-12-29;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-987] Fixing CLIITCase;38;1
5b00c8c8cd;2016-12-30;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-987] Fixing Enduser IT;38;0
8d53c44d0b;2016-12-30;AUTHOR=Matteo Di Carlo;MES=[SYNCOPE-773] allow edit and view in job dashboard widget;38;3
31fe2a6033;2016-12-30;AUTHOR=Matteo Di Carlo;MES=[SYNCOPE-773] fix checkstyle violations;38;1
4221405325;2017-01-02;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-962] Upgrade to Wicket 7.6.0;38;4
c25e1da07a;2017-01-03;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-882] Initial commit: support in common, core and cli with new log4j MemoryAppend which retains in memory the last N statements;38;55
20501b8e6a;2017-01-03;AUTHOR=Tushar;MES=[SYNCOPE-808] Added netbeans to syncope/ide;38;7
f4c717e7d6;2017-01-04;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-882] Log viewer for the admin console;38;12
9c744a9807;2017-01-09;AUTHOR=Tushar;MES=[SYNCOPE-808] Antrun plugin to add LICENSE and PlUGIN to nbm archive;38;0
218674e75e;2017-01-09;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-808] Several pom fixes, proper LICENSE and NOTICE, package reorganization, checkstyle setup;38;7
c622009090;2017-01-10;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-989] Customized FopSerializer as Cocoon 3 is still bound to FOP 1.0;38;2
e44e553400;2017-01-10;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-990] Hide left column when coming from 'Explore resource';38;5
cbe4b703d2;2017-01-10;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-882] Several fixes;38;11
022d2c5f74;2017-01-10;AUTHOR=Matteo Di Carlo;MES=[SYNCOPE-773] resize job modals and add compose modal for reports;38;3
b30099b68c;2017-01-13;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-992] Use millis to date conversion for create too (used to be set for update only) + fix JS onChange events for datepicker;38;3
